REF_DATE,GEO,DGUID,Demographic characteristics,Household food security status,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131808,14.8.2.2,,F,,,1
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131809,14.8.3.1,3000,E,,,0
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131810,14.8.3.2,20,D,,,1
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131811,14.8.4.1,1700,E,,,0
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131812,14.8.4.2,11.2,E,,,1
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131813,14.8.5.1,1300,E,,,0
2024,Territories,2021A00016,Persons 55 to 64 years,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131814,14.8.5.2,8.8,E,,,1
2024,Territories,2021A00016,Persons 65 years and over,Food secure,Number of persons,Number,223,units,0,v1824131817,14.9.1.1,10800,B,,,0
2024,Territories,2021A00016,Persons 65 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131818,14.9.1.2,84.7,B,,,1
2024,Territories,2021A00016,Persons 65 years and over,Food insecure,Number of persons,Number,223,units,0,v1824131827,14.9.6.1,1900,D,,,0
2024,Territories,2021A00016,Persons 65 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824131828,14.9.6.2,15.3,D,,,1
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131819,14.9.2.1,,F,,,0
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131820,14.9.2.2,,F,,,1
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131821,14.9.3.1,1500,E,,,0
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131822,14.9.3.2,11.9,E,,,1
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131823,14.9.4.1,,F,,,0
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131824,14.9.4.2,6.3,E,,,1
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131825,14.9.5.1,,F,,,0
2024,Territories,2021A00016,Persons 65 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131826,14.9.5.2,5.7,E,,,1
2024,Territories,2021A00016,Men+,Food secure,Number of persons,Number,223,units,0,v1824131829,14.10.1.1,45700,B,,,0
2024,Territories,2021A00016,Men+,Food secure,Percentage of persons,Percent,239,units,0,v1824131830,14.10.1.2,72.3,B,,,1
2024,Territories,2021A00016,Men+,Food insecure,Number of persons,Number,223,units,0,v1824131839,14.10.6.1,17500,C,,,0
2024,Territories,2021A00016,Men+,Food insecure,Percentage of persons,Percent,239,units,0,v1824131840,14.10.6.2,27.7,C,,,1
2024,Territories,2021A00016,Men+,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131831,14.10.2.1,1800,E,,,0
2024,Territories,2021A00016,Men+,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131832,14.10.2.2,2.8,E,,,1
2024,Territories,2021A00016,Men+,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131833,14.10.3.1,15700,D,,,0
2024,Territories,2021A00016,Men+,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131834,14.10.3.2,24.9,D,,,1
2024,Territories,2021A00016,Men+,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131835,14.10.4.1,6800,E,,,0
2024,Territories,2021A00016,Men+,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131836,14.10.4.2,10.8,E,,,1
2024,Territories,2021A00016,Men+,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131837,14.10.5.1,8900,D,,,0
2024,Territories,2021A00016,Men+,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131838,14.10.5.2,14,D,,,1
2024,Territories,2021A00016,"Men+, under 18 years",Food secure,Number of persons,Number,223,units,0,v1824131841,14.11.1.1,9900,C,,,0
2024,Territories,2021A00016,"Men+, under 18 years",Food secure,Percentage of persons,Percent,239,units,0,v1824131842,14.11.1.2,60.9,C,,,1
2024,Territories,2021A00016,"Men+, under 18 years",Food insecure,Number of persons,Number,223,units,0,v1824131851,14.11.6.1,6400,D,,,0
2024,Territories,2021A00016,"Men+, under 18 years",Food insecure,Percentage of persons,Percent,239,units,0,v1824131852,14.11.6.2,39.1,D,,,1
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1824131843,14.11.2.1,,F,,,0
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131844,14.11.2.2,,F,,,1
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131845,14.11.3.1,6200,D,,,0
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131846,14.11.3.2,37.8,D,,,1
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1824131847,14.11.4.1,3000,E,,,0
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131848,14.11.4.2,18.2,E,,,1
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, severe",Number of persons,Number,223,units,0,v1824131849,14.11.5.1,3200,E,,,0
2024,Territories,2021A00016,"Men+, under 18 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131850,14.11.5.2,19.6,E,,,1
2024,Territories,2021A00016,"Men+, 18 to 64 years",Food secure,Number of persons,Number,223,units,0,v1824131853,14.12.1.1,30200,B,,,0
2024,Territories,2021A00016,"Men+, 18 to 64 years",Food secure,Percentage of persons,Percent,239,units,0,v1824131854,14.12.1.2,74.8,B,,,1
2024,Territories,2021A00016,"Men+, 18 to 64 years",Food insecure,Number of persons,Number,223,units,0,v1824131863,14.12.6.1,10200,C,,,0
2024,Territories,2021A00016,"Men+, 18 to 64 years",Food insecure,Percentage of persons,Percent,239,units,0,v1824131864,14.12.6.2,25.2,D,,,1
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1824131855,14.12.2.1,,F,,,0
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131856,14.12.2.2,,F,,,1
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131857,14.12.3.1,8800,D,,,0
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131858,14.12.3.2,21.8,D,,,1
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1824131859,14.12.4.1,3500,E,,,0
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131860,14.12.4.2,8.7,E,,,1
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, severe",Number of persons,Number,223,units,0,v1824131861,14.12.5.1,5300,D,,,0
2024,Territories,2021A00016,"Men+, 18 to 64 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131862,14.12.5.2,13.1,D,,,1
2024,Territories,2021A00016,"Men+, 65 years and over",Food secure,Number of persons,Number,223,units,0,v1824131865,14.13.1.1,5600,B,,,0
2024,Territories,2021A00016,"Men+, 65 years and over",Food secure,Percentage of persons,Percent,239,units,0,v1824131866,14.13.1.2,85.5,B,,,1
2024,Territories,2021A00016,"Men+, 65 years and over",Food insecure,Number of persons,Number,223,units,0,v1824131875,14.13.6.1,900,E,,,0
2024,Territories,2021A00016,"Men+, 65 years and over",Food insecure,Percentage of persons,Percent,239,units,0,v1824131876,14.13.6.2,14.5,E,,,1
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, marginal",Number of persons,Number,223,units,0,v1824131867,14.13.2.1,,F,,,0
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131868,14.13.2.2,,F,,,1
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131869,14.13.3.1,,F,,,0
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131870,14.13.3.2,11.3,E,,,1
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, moderate",Number of persons,Number,223,units,0,v1824131871,14.13.4.1,,F,,,0
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131872,14.13.4.2,5.6,E,,,1
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, severe",Number of persons,Number,223,units,0,v1824131873,14.13.5.1,,F,,,0
2024,Territories,2021A00016,"Men+, 65 years and over","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131874,14.13.5.2,,F,,,1
2024,Territories,2021A00016,Women+,Food secure,Number of persons,Number,223,units,0,v1824131877,14.14.1.1,43600,B,,,0
2024,Territories,2021A00016,Women+,Food secure,Percentage of persons,Percent,239,units,0,v1824131878,14.14.1.2,71,B,,,1
2024,Territories,2021A00016,Women+,Food insecure,Number of persons,Number,223,units,0,v1824131887,14.14.6.1,17800,C,,,0
2024,Territories,2021A00016,Women+,Food insecure,Percentage of persons,Percent,239,units,0,v1824131888,14.14.6.2,29,C,,,1
2024,Territories,2021A00016,Women+,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131879,14.14.2.1,2100,E,,,0
2024,Territories,2021A00016,Women+,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131880,14.14.2.2,3.4,E,,,1
2024,Territories,2021A00016,Women+,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131881,14.14.3.1,15700,D,,,0
2024,Territories,2021A00016,Women+,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131882,14.14.3.2,25.6,D,,,1
2024,Territories,2021A00016,Women+,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131883,14.14.4.1,7900,E,,,0
2024,Territories,2021A00016,Women+,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131884,14.14.4.2,12.9,E,,,1
2024,Territories,2021A00016,Women+,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131885,14.14.5.1,7800,D,,,0
2024,Territories,2021A00016,Women+,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131886,14.14.5.2,12.7,D,,,1
2024,Territories,2021A00016,"Women+, under 18 years",Food secure,Number of persons,Number,223,units,0,v1824131889,14.15.1.1,8800,D,,,0
2024,Territories,2021A00016,"Women+, under 18 years",Food secure,Percentage of persons,Percent,239,units,0,v1824131890,14.15.1.2,58.9,C,,,1
2024,Territories,2021A00016,"Women+, under 18 years",Food insecure,Number of persons,Number,223,units,0,v1824131899,14.15.6.1,6200,D,,,0
2024,Territories,2021A00016,"Women+, under 18 years",Food insecure,Percentage of persons,Percent,239,units,0,v1824131900,14.15.6.2,41.1,D,,,1
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1824131891,14.15.2.1,,F,,,0
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131892,14.15.2.2,,F,,,1
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131893,14.15.3.1,5500,D,,,0
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131894,14.15.3.2,36.7,D,,,1
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1824131895,14.15.4.1,2900,E,,,0
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131896,14.15.4.2,19.3,E,,,1
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, severe",Number of persons,Number,223,units,0,v1824131897,14.15.5.1,2600,E,,,0
2024,Territories,2021A00016,"Women+, under 18 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131898,14.15.5.2,17.4,E,,,1
2024,Territories,2021A00016,"Women+, 18 to 64 years",Food secure,Number of persons,Number,223,units,0,v1824131901,14.16.1.1,29600,B,,,0
2024,Territories,2021A00016,"Women+, 18 to 64 years",Food secure,Percentage of persons,Percent,239,units,0,v1824131902,14.16.1.2,73.5,B,,,1
2024,Territories,2021A00016,"Women+, 18 to 64 years",Food insecure,Number of persons,Number,223,units,0,v1824131911,14.16.6.1,10600,C,,,0
2024,Territories,2021A00016,"Women+, 18 to 64 years",Food insecure,Percentage of persons,Percent,239,units,0,v1824131912,14.16.6.2,26.5,C,,,1
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, marginal",Number of persons,Number,223,units,0,v1824131903,14.16.2.1,1200,E,,,0
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131904,14.16.2.2,3.1,E,,,1
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131905,14.16.3.1,9400,D,,,0
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131906,14.16.3.2,23.4,D,,,1
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, moderate",Number of persons,Number,223,units,0,v1824131907,14.16.4.1,4600,E,,,0
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131908,14.16.4.2,11.4,E,,,1
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, severe",Number of persons,Number,223,units,0,v1824131909,14.16.5.1,4800,D,,,0
2024,Territories,2021A00016,"Women+, 18 to 64 years","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131910,14.16.5.2,12,D,,,1
2024,Territories,2021A00016,"Women+, 65 years and over",Food secure,Number of persons,Number,223,units,0,v1824131913,14.17.1.1,5200,B,,,0
2024,Territories,2021A00016,"Women+, 65 years and over",Food secure,Percentage of persons,Percent,239,units,0,v1824131914,14.17.1.2,84,B,,,1
2024,Territories,2021A00016,"Women+, 65 years and over",Food insecure,Number of persons,Number,223,units,0,v1824131923,14.17.6.1,1000,E,,,0
2024,Territories,2021A00016,"Women+, 65 years and over",Food insecure,Percentage of persons,Percent,239,units,0,v1824131924,14.17.6.2,16,E,,,1
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, marginal",Number of persons,Number,223,units,0,v1824131915,14.17.2.1,,F,,,0
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131916,14.17.2.2,,F,,,1
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131917,14.17.3.1,,F,,,0
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131918,14.17.3.2,12.6,E,,,1
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, moderate",Number of persons,Number,223,units,0,v1824131919,14.17.4.1,,F,,,0
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131920,14.17.4.2,,F,,,1
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, severe",Number of persons,Number,223,units,0,v1824131921,14.17.5.1,,F,,,0
2024,Territories,2021A00016,"Women+, 65 years and over","Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131922,14.17.5.2,,F,,,1
2024,Territories,2021A00016,All persons aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824131925,14.31.1.1,73400,B,,,0
2024,Territories,2021A00016,All persons aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131926,14.31.1.2,74.7,B,,,1
2024,Territories,2021A00016,All persons aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1824131935,14.31.6.1,24900,C,,,0
2024,Territories,2021A00016,All persons aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824131936,14.31.6.2,25.3,C,,,1
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131927,14.31.2.1,3200,E,,,0
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131928,14.31.2.2,3.3,E,,,1
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131929,14.31.3.1,21700,C,,,0
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131930,14.31.3.2,22,C,,,1
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131931,14.31.4.1,10000,D,,,0
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131932,14.31.4.2,10.2,D,,,1
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131933,14.31.5.1,11600,D,,,0
2024,Territories,2021A00016,All persons aged 15 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131934,14.31.5.2,11.8,D,,,1
2024,Territories,2021A00016,Indigenous population aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824131937,14.32.1.1,24400,C,,,0
2024,Territories,2021A00016,Indigenous population aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131938,14.32.1.2,57.3,C,,,1
2024,Territories,2021A00016,Indigenous population aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1824131947,14.32.6.1,18100,C,,,0
2024,Territories,2021A00016,Indigenous population aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824131948,14.32.6.2,42.7,C,,,1
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131939,14.32.2.1,,F,,,0
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131940,14.32.2.2,,F,,,1
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131941,14.32.3.1,16600,C,,,0
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131942,14.32.3.2,39.1,C,,,1
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131943,14.32.4.1,7700,E,,,0
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131944,14.32.4.2,18,E,,,1
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131945,14.32.5.1,9000,D,,,0
2024,Territories,2021A00016,Indigenous population aged 15 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131946,14.32.5.2,21.1,D,,,1
2024,Territories,2021A00016,First Nations aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824131949,14.33.1.1,10900,D,,,0
2024,Territories,2021A00016,First Nations aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131950,14.33.1.2,78.1,C,,,1
2024,Territories,2021A00016,First Nations aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1824131959,14.33.6.1,3100,D,,,0
2024,Territories,2021A00016,First Nations aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824131960,14.33.6.2,21.9,D,,,1
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131951,14.33.2.1,,F,,,0
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131952,14.33.2.2,,F,,,1
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131953,14.33.3.1,2700,E,,,0
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131954,14.33.3.2,19.3,E,,,1
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131955,14.33.4.1,1900,E,,,0
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131956,14.33.4.2,13.9,E,,,1
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131957,14.33.5.1,,F,,,0
2024,Territories,2021A00016,First Nations aged 15 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131958,14.33.5.2,5.4,E,,,1
2024,Territories,2021A00016,Métis aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824131961,14.34.1.1,3300,E,,,0
2024,Territories,2021A00016,Métis aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131962,14.34.1.2,85.4,C,,,1
2024,Territories,2021A00016,Métis aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1824131971,14.34.6.1,,F,,,0
2024,Territories,2021A00016,Métis aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824131972,14.34.6.2,,F,,,1
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131963,14.34.2.1,,F,,,0
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131964,14.34.2.2,,F,,,1
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131965,14.34.3.1,,F,,,0
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131966,14.34.3.2,,F,,,1
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131967,14.34.4.1,,F,,,0
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131968,14.34.4.2,,F,,,1
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131969,14.34.5.1,,F,,,0
2024,Territories,2021A00016,Métis aged 15 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131970,14.34.5.2,,F,,,1
2024,Territories,2021A00016,Inuit aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824132033,14.40.1.1,10100,D,,,0
2024,Territories,2021A00016,Inuit aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824132034,14.40.1.2,41.3,D,,,1
2024,Territories,2021A00016,Inuit aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1824132043,14.40.6.1,14300,C,,,0
2024,Territories,2021A00016,Inuit aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824132044,14.40.6.2,58.7,C,,,1
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824132035,14.40.2.1,,F,,,0
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824132036,14.40.2.2,,F,,,1
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824132037,14.40.3.1,13200,D,,,0
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824132038,14.40.3.2,54.2,D,,,1
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824132039,14.40.4.1,5300,E,,,0
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824132040,14.40.4.2,21.9,E,,,1
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824132041,14.40.5.1,7900,D,,,0
2024,Territories,2021A00016,Inuit aged 15 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824132042,14.40.5.2,32.3,D,,,1
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824131973,14.35.1.1,49000,B,,,0
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131974,14.35.1.2,87.9,A,,,1
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,Food insecure,Number of persons,Number,223,units,0,v1824131983,14.35.6.1,6800,D,,,0
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,Food insecure,Percentage of persons,Percent,239,units,0,v1824131984,14.35.6.2,12.1,D,,,1
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, marginal",Number of persons,Number,223,units,0,v1824131975,14.35.2.1,1700,E,,,0
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, marginal",Percentage of persons,Percent,239,units,0,v1824131976,14.35.2.2,3.1,E,,,1
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, moderate or severe",Number of persons,Number,223,units,0,v1824131977,14.35.3.1,5000,D,,,0
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, moderate or severe",Percentage of persons,Percent,239,units,0,v1824131978,14.35.3.2,9,D,,,1
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, moderate",Number of persons,Number,223,units,0,v1824131979,14.35.4.1,2400,E,,,0
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, moderate",Percentage of persons,Percent,239,units,0,v1824131980,14.35.4.2,4.3,E,,,1
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, severe",Number of persons,Number,223,units,0,v1824131981,14.35.5.1,2700,E,,,0
2024,Territories,2021A00016,Non-Indigenous population aged 15 years and over,"Food insecure, severe",Percentage of persons,Percent,239,units,0,v1824131982,14.35.5.2,4.8,E,,,1
2024,Territories,2021A00016,Immigrants aged 15 years and over,Food secure,Number of persons,Number,223,units,0,v1824131985,14.36.1.1,12800,D,,,0
2024,Territories,2021A00016,Immigrants aged 15 years and over,Food secure,Percentage of persons,Percent,239,units,0,v1824131986,14.36.1.2,92.8,B,,,1
